date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:39	36668/36668	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:27%20GMT	https://colorlib.com/polygon/concept/pages/icon-simple-lineicon.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/icon-simple-lineicon.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:39	53453/53453	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:34%20GMT	https://colorlib.com/polygon/concept/pages/icon-themify.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/icon-themify.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:40	41603/41603	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:36%20GMT	https://colorlib.com/polygon/concept/pages/icon-flag.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/icon-flag.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:40	45699/45699	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:32%20GMT	https://colorlib.com/polygon/concept/pages/icon-weather.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/icon-weather.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:41	21040/21040	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:25%20GMT	https://colorlib.com/polygon/concept/pages/map-google.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/map-google.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:41	19991/19991	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2014:01:24%20GMT	https://colorlib.com/polygon/concept/pages/map-vector.html	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/pages/map-vector.html	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:41	86927/86927	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6eb-1538f%22	https://colorlib.com/polygon/concept/assets/vendor/jquery/jquery-3.3.1.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/jquery/jquery-3.3.1.min.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:41	210612/210612	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6fb-336b4%22	https://colorlib.com/polygon/concept/assets/vendor/bootstrap/js/bootstrap.bundle.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/bootstrap/js/bootstrap.bundle.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:41	6211/6211	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6de-3607%22	https://colorlib.com/polygon/concept/assets/vendor/slimscroll/jquery.slimscroll.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/slimscroll/jquery.slimscroll.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:42	186986/186986	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b71b-2da6a%22	https://colorlib.com/polygon/concept/assets/vendor/charts/c3charts/c3.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/c3charts/c3.min.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:42	236270/236270	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b71a-39aee%22	https://colorlib.com/polygon/concept/assets/vendor/charts/c3charts/d3-5.4.0.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/c3charts/d3-5.4.0.min.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:42	13958/13958	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b71a-3686%22	https://colorlib.com/polygon/concept/assets/vendor/charts/c3charts/C3chartjs.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/c3charts/C3chartjs.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:42	1084/1084	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6da-fec%22	https://colorlib.com/polygon/concept/assets/libs/js/main-js.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/libs/js/main-js.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:43	12213/12213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d5c1b2f-2fb5%22	https://ajax.cloudflare.com/cdn-cgi/scripts/95c75768/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/Admin/ajax.cloudflare.com/cdn-cgi/scripts/95c75768/cloudflare-static/rocket-loader.min.js	(from https://colorlib.com/polygon/concept/pages/chart-c3.html?fbclid=IwAR1KO2SKV6PaG5xzK3QKrHMczujpRS4MK8IOavAIX2xalIZPCf5ug2pkZhs)
16:40:44	41324/41324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b734-a16c%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Black.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Black.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:44	36612/36612	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b735-8f04%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Book.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Book.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:44	40840/40840	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b736-9f88%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Medium.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Medium.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:44	44884/44884	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b736-af54%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BlackItalic.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BlackItalic.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:45	41308/41308	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b734-a15c%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Bold.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-Bold.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:45	45156/45156	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b735-b064%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BoldItalic.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BoldItalic.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:46	39220/39220	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b735-9934%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BookItalic.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-BookItalic.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:46	44660/44660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bf6b735-ae74%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-MediumItalic.woff	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/CircularStd-MediumItalic.woff	(from https://colorlib.com/polygon/concept/assets/vendor/fonts/circular-std/style.css)
16:40:46	1015/1015	---M--	200	added ('OK')	image/png	etag:%225bf6b6c7-3f7%22	https://colorlib.com/polygon/concept/assets/images/down-arrow.png	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/down-arrow.png	(from https://colorlib.com/polygon/concept/assets/libs/css/style.css)
16:40:47	979/979	---M--	200	added ('OK')	image/png	etag:%225bf6b6cb-3d3%22	https://colorlib.com/polygon/concept/assets/images/drag-indicator.png	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/drag-indicator.png	(from https://colorlib.com/polygon/concept/assets/libs/css/style.css)
16:40:48	1685/1685	---M-Z	200	added ('OK')	text/css	etag:%22695-5896f17777857-gzip%22	https://jituchauhan.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.3	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/contact-form-7/includes/css/stylesaead.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:49	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221d970-5493fcdb45b0e-gzip%22	https://jituchauhan.com/wp-content/themes/jituchauhan/css/bootstrap.min.css?ver=3.3.7	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/themes/jituchauhan/css/bootstrap.min7433.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:49	21384/21384	---M-Z	200	added ('OK')	text/css	etag:%225388-58d12e01253c7-gzip%22	https://jituchauhan.com/wp-content/themes/jituchauhan/style.css?ver=4.9.8	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/themes/jituchauhan/style5010.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:50	26711/26711	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css?ver=4.9.8	C:/My%20Web%20Sites/Admin/maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min5010.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:51	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-53348c321fe00-gzip%22	https://jituchauhan.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:51	129/129	---M-Z	200	added ('OK')	application/javascript	etag:%2281-588d4785f7c10-gzip%22	https://jituchauhan.com/wp-content/plugins/add-to-any/addtoany.min.js?ver=1.0	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/add-to-any/addtoany.min5152.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:52	80940/80940	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213c2c-589740c42abc9%22	https://static.addtoany.com/menu/page.js	C:/My%20Web%20Sites/Admin/static.addtoany.com/menu/page.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:52	44470/44470	---MC-	200	added ('OK')	text/javascript	date:Mon,%2019%20Aug%202019%2017:22:41%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Admin/www.google-analytics.com/analytics.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:53	1544/1544	---M-Z	200	added ('OK')	text/css	etag:%22608-54b719fa1c96b-gzip%22	https://jituchauhan.com/wp-content/plugins/template-help-featured-templates/css/style.css	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/template-help-featured-templates/css/style.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:53	1335/1335	---M-Z	200	added ('OK')	text/css	etag:%22537-54b719fa1c96b-gzip%22	https://jituchauhan.com/wp-content/plugins/template-help-featured-templates/css/preview.css	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/template-help-featured-templates/css/preview.css	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:53	1091/1091	---M--	200	added ('OK')	image/png	etag:%22443-5533a4ce60482%22	https://jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-32x32.png	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-32x32.png	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:54	12568/12568	---M--	200	added ('OK')	image/png	etag:%223118-5533a4ce58b69%22	https://jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-192x192.png	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-192x192.png	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:54	22083/22083	---M--	200	added ('OK')	image/png	etag:%225643-5533a4ce5f0fa%22	https://jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-180x180.png	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/uploads/2017/07/cropped-jituchauhan-180x180.png	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:58	96344/96344	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Aug%202019%2012:41:19%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/My%20Web%20Sites/Admin/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:58	14440/14440	---M-Z	200	added ('OK')	application/javascript	etag:%223868-5896f1777840f-gzip%22	https://jituchauhan.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.3	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/contact-form-7/includes/js/scriptsaead.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:59	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-5493fcfd3419f-gzip%22	https://jituchauhan.com/wp-content/themes/jituchauhan/js/bootstrap.min.js?ver=3.3.7	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/themes/jituchauhan/js/bootstrap.min7433.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:59	2967/2967	---M-Z	200	added ('OK')	application/javascript	etag:%22b97-5493fb1070b0a-gzip%22	https://jituchauhan.com/wp-content/themes/jituchauhan/js/navigation.js?ver=20151215	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/themes/jituchauhan/js/navigation4a7d.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:59	683/683	---M-Z	200	added ('OK')	application/javascript	etag:%222ab-5493fb1070b0a-gzip%22	https://jituchauhan.com/wp-content/themes/jituchauhan/js/skip-link-focus-fix.js?ver=20151215	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/themes/jituchauhan/js/skip-link-focus-fix4a7d.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:40:59	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:%2257b-57d5011d90f47-gzip%22	https://jituchauhan.com/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-includes/js/wp-embed.min5010.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:41:00	22772/22772	---M-Z	200	added ('OK')	application/javascript	etag:%2258f4-58868ba722928-gzip%22	https://jituchauhan.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js?ver=4.2.4	C:/My%20Web%20Sites/Admin/jituchauhan.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min4189.js	(from https://colorlib.com/polygon/concept/pages/index.html)
16:41:00	77582/77582	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b7b4-12f0e%22	https://colorlib.com/polygon/concept/assets/vendor/fonts/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/fonts/material-design-iconic-font/css/materialdesignicons.min.css	(from https://colorlib.com/polygon/concept/pages/cards.html)
16:41:01	211242/211242	---M--	200	added ('OK')	image/jpeg	etag:%225bf6b6d4-3392a%22	https://colorlib.com/polygon/concept/assets/images/card-img-1.jpg	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/card-img-1.jpg	(from https://colorlib.com/polygon/concept/pages/cards.html)
16:41:01	701564/701564	---M--	200	added ('OK')	image/jpeg	etag:%225bf6b6d6-ab47c%22	https://colorlib.com/polygon/concept/assets/images/card-img.jpg	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/card-img.jpg	(from https://colorlib.com/polygon/concept/pages/cards.html)
16:41:02	229280/229280	---M--	200	added ('OK')	image/jpeg	etag:%225bf6b6d3-37fa0%22	https://colorlib.com/polygon/concept/assets/images/card-img-2.jpg	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/card-img-2.jpg	(from https://colorlib.com/polygon/concept/pages/carousel.html)
16:41:02	353883/353883	---M--	200	added ('OK')	image/jpeg	etag:%225bf6b6d3-5665b%22	https://colorlib.com/polygon/concept/assets/images/card-img-3.jpg	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/images/card-img-3.jpg	(from https://colorlib.com/polygon/concept/pages/carousel.html)
16:41:02	14450/14450	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b714-3872%22	https://colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/chartist.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/chartist.css	(from https://colorlib.com/polygon/concept/pages/chart-chartist.html)
16:41:02	40214/40214	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b715-9d16%22	https://colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/chartist.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/chartist.min.js	(from https://colorlib.com/polygon/concept/pages/chart-chartist.html)
16:41:03	18499/18499	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b715-4843%22	https://colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/Chartistjs.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/chartist-bundle/Chartistjs.js	(from https://colorlib.com/polygon/concept/pages/chart-chartist.html)
16:41:03	535332/535332	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b718-82b24%22	https://colorlib.com/polygon/concept/assets/vendor/charts/charts-bundle/Chart.bundle.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/charts-bundle/Chart.bundle.js	(from https://colorlib.com/polygon/concept/pages/chart-charts.html)
16:41:03	10402/10402	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b718-28a2%22	https://colorlib.com/polygon/concept/assets/vendor/charts/charts-bundle/chartjs.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/charts-bundle/chartjs.js	(from https://colorlib.com/polygon/concept/pages/chart-charts.html)
16:41:03	993/993	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b721-3e1%22	https://colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/morris.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/morris.css	(from https://colorlib.com/polygon/concept/pages/chart-morris.html)
16:41:04	92631/92631	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b721-169d7%22	https://colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/raphael.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/raphael.min.js	(from https://colorlib.com/polygon/concept/pages/chart-morris.html)
16:41:04	73551/73551	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b720-11f4f%22	https://colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/morris.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/morris.js	(from https://colorlib.com/polygon/concept/pages/chart-morris.html)
16:41:04	5228/5228	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b721-146c%22	https://colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/Morrisjs.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/morris-bundle/Morrisjs.js	(from https://colorlib.com/polygon/concept/pages/chart-morris.html)
16:41:04	123446/123446	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b71e-1e236%22	https://colorlib.com/polygon/concept/assets/vendor/charts/sparkline/jquery.sparkline.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/sparkline/jquery.sparkline.js	(from https://colorlib.com/polygon/concept/pages/chart-sparkline.html)
16:41:05	3438/3438	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b71e-d6e%22	https://colorlib.com/polygon/concept/assets/vendor/charts/sparkline/spark-js.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/charts/sparkline/spark-js.js	(from https://colorlib.com/polygon/concept/pages/chart-sparkline.html)
16:41:05	18036/18036	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6f1-4674%22	https://colorlib.com/polygon/concept/assets/vendor/gauge/gauge.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/gauge/gauge.min.js	(from https://colorlib.com/polygon/concept/pages/chart-gauge.html)
16:41:05	7070/7070	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6f0-1b9e%22	https://colorlib.com/polygon/concept/assets/vendor/gauge/gauge.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/gauge/gauge.js	(from https://colorlib.com/polygon/concept/pages/chart-gauge.html)
16:41:05	9081/9081	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b6e8-2379%22	https://colorlib.com/polygon/concept/assets/vendor/datepicker/tempusdominus-bootstrap-4.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/datepicker/tempusdominus-bootstrap-4.css	(from https://colorlib.com/polygon/concept/pages/form-elements.html)
16:41:06	1331/1331	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b6f5-533%22	https://colorlib.com/polygon/concept/assets/vendor/inputmask/css/inputmask.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/inputmask/css/inputmask.css	(from https://colorlib.com/polygon/concept/pages/form-elements.html)
16:41:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d5c1b2f-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Admin/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/polygon/concept/pages/form-elements.html)
16:41:06	222039/222039	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6f8-36357%22	https://colorlib.com/polygon/concept/assets/vendor/inputmask/js/jquery.inputmask.bundle.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/inputmask/js/jquery.inputmask.bundle.js	(from https://colorlib.com/polygon/concept/pages/form-elements.html)
16:41:06	93316/93316	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b6ed-16c84%22	https://colorlib.com/polygon/concept/assets/vendor/parsley/parsley.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/parsley/parsley.js	(from https://colorlib.com/polygon/concept/pages/form-validation.html)
16:41:07	2286/2286	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b70d-8ee%22	https://colorlib.com/polygon/concept/assets/vendor/multi-select/css/multi-select.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/multi-select/css/multi-select.css	(from https://colorlib.com/polygon/concept/pages/multiselect.html)
16:41:07	19744/19744	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf6b70d-4d20%22	https://colorlib.com/polygon/concept/assets/vendor/multi-select/js/jquery.multi-select.js	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/multi-select/js/jquery.multi-select.js	(from https://colorlib.com/polygon/concept/pages/multiselect.html)
16:41:07	5798/5798	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b704-16a6%22	https://colorlib.com/polygon/concept/assets/vendor/datatables/css/dataTables.bootstrap4.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/datatables/css/dataTables.bootstrap4.css	(from https://colorlib.com/polygon/concept/pages/data-tables.html)
16:41:07	4849/4849	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b705-12f1%22	https://colorlib.com/polygon/concept/assets/vendor/datatables/css/buttons.bootstrap4.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/datatables/css/buttons.bootstrap4.css	(from https://colorlib.com/polygon/concept/pages/data-tables.html)
16:41:08	4624/4624	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b705-1210%22	https://colorlib.com/polygon/concept/assets/vendor/datatables/css/select.bootstrap4.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/datatables/css/select.bootstrap4.css	(from https://colorlib.com/polygon/concept/pages/data-tables.html)
16:41:08	379/379	---MCZ	200	added ('OK')	text/css	etag:W/%225bf6b704-17b%22	https://colorlib.com/polygon/concept/assets/vendor/datatables/css/fixedHeader.bootstrap4.css	C:/My%20Web%20Sites/Admin/colorlib.com/polygon/concept/assets/vendor/datatables/css/fixedHeader.bootstrap4.css	(from https://colorlib.com/polygon/concept/pages/data-tables.html)
